Plant Name,Date,Sn,Port,Energy (kWh),ID,SN,Microinversor
Wilkne,2023-05-02,,2,1.962,11750.0,106272403152.0,Microinversor_2
Wilkne,2023-05-02,,3,1.961,11751.0,106272403152.0,Microinversor_2
Wilkne,2023-05-02,,4,1.972,11752.0,106272403152.0,Microinversor_2
Wilkne,2023-05-02,,1,1.986,11753.0,106272403916.0,Microinversor_3
Wilkne,2023-05-02,,2,1.979,11754.0,106272403916.0,Microinversor_3
Wilkne,2023-05-02,,3,1.956,11755.0,106272403916.0,Microinversor_3
Wilkne,2023-05-02,,4,2.002,11756.0,106272403916.0,Microinversor_3
Wilkne,2023-05-02,,1,0.013,11757.0,116191966583.0,Microinversor_5
Wilkne,2023-05-02,,2,2.196,11758.0,116191966583.0,Microinversor_5
Wilkne,2023-05-02,,3,2.168,11759.0,116191966583.0,Microinversor_5
Wilkne,2023-05-02,,4,2.202,11760.0,116191966583.0,Microinversor_5
Wilkne,2024-11-07,,1,1.441,11761.0,106272403152.0,Microinversor_2
Wilkne,2024-11-07,,2,1.426,11762.0,106272403152.0,Microinversor_2
Wilkne,2024-11-07,,3,1.415,11763.0,106272403152.0,Microinversor_2
Wilkne,2024-11-07,,4,1.444,11764.0,106272403152.0,Microinversor_2
Wilkne,2024-11-07,,1,1.405,11765.0,106272403916.0,Microinversor_3
Wilkne,2024-11-07,,2,1.417,11766.0,106272403916.0,Microinversor_3
Wilkne,2024-11-07,,3,1.398,11767.0,106272403916.0,Microinversor_3
Wilkne,2024-11-07,,4,1.441,11768.0,106272403916.0,Microinversor_3
Wilkne,2024-11-07,,1,0.012,11769.0,106272404964.0,Microinversor_4
Wilkne,2024-11-07,,2,1.454,11770.0,106272404964.0,Microinversor_4
Wilkne,2024-11-07,,3,1.434,11771.0,106272404964.0,Microinversor_4
Wilkne,2024-11-07,,4,1.434,11772.0,106272404964.0,Microinversor_4
Wilkne,2024-11-13,,1,2.136,11773.0,106272403152.0,Microinversor_2
Wilkne,2024-11-13,,2,2.115,11774.0,106272403152.0,Microinversor_2
Wilkne,2024-11-13,,3,2.105,11775.0,106272403152.0,Microinversor_2
Wilkne,2024-11-13,,4,2.144,11776.0,106272403152.0,Microinversor_2
Wilkne,2024-11-13,,1,2.091,11777.0,106272403916.0,Microinversor_3
Wilkne,2024-11-13,,2,2.109,11778.0,106272403916.0,Microinversor_3
Wilkne,2024-11-13,,3,2.078,11779.0,106272403916.0,Microinversor_3
Wilkne,2024-11-13,,4,2.138,11780.0,106272403916.0,Microinversor_3
Wilkne,2024-11-13,,1,0.012,11781.0,106272404964.0,Microinversor_4
Wilkne,2024-11-13,,2,2.04,11782.0,106272404964.0,Microinversor_4
Wilkne,2024-11-13,,3,1.988,11783.0,106272404964.0,Microinversor_4
Wilkne,2024-11-13,,4,1.991,11784.0,106272404964.0,Microinversor_4
Wilkne,2024-11-05,,1,2.221,11785.0,106272403152.0,Microinversor_2
Wilkne,2024-11-05,,2,2.189,11786.0,106272403152.0,Microinversor_2
Wilkne,2024-11-05,,3,2.173,11787.0,106272403152.0,Microinversor_2
Wilkne,2024-11-05,,4,2.212,11788.0,106272403152.0,Microinversor_2
Wilkne,2024-11-05,,1,2.17,11789.0,106272403916.0,Microinversor_3
Wilkne,2024-11-05,,2,2.183,11790.0,106272403916.0,Microinversor_3
Wilkne,2024-11-05,,3,2.161,11791.0,106272403916.0,Microinversor_3
Wilkne,2024-11-05,,4,2.236,11792.0,106272403916.0,Microinversor_3
Wilkne,2024-11-05,,1,0.013,11793.0,106272404964.0,Microinversor_4
Wilkne,2024-11-05,,2,2.145,11794.0,106272404964.0,Microinversor_4
Wilkne,2024-11-05,,3,2.098,11795.0,106272404964.0,Microinversor_4
Wilkne,2024-11-05,,4,2.114,11796.0,106272404964.0,Microinversor_4
Wilkne,2024-11-11,,1,1.942,11797.0,106272403152.0,Microinversor_2
Wilkne,2024-11-11,,2,1.923,11798.0,106272403152.0,Microinversor_2
Wilkne,2024-11-11,,3,1.914,11799.0,106272403152.0,Microinversor_2
Wilkne,2024-11-11,,4,1.946,11800.0,106272403152.0,Microinversor_2
Wilkne,2024-11-11,,1,1.906,11801.0,106272403916.0,Microinversor_3
Wilkne,2024-11-11,,2,1.919,11802.0,106272403916.0,Microinversor_3
Wilkne,2024-11-11,,3,1.892,11803.0,106272403916.0,Microinversor_3
Wilkne,2024-11-11,,4,1.943,11804.0,106272403916.0,Microinversor_3
Wilkne,2024-11-11,,1,0.012,11805.0,106272404964.0,Microinversor_4
Wilkne,2024-11-11,,2,1.965,11806.0,106272404964.0,Microinversor_4
Wilkne,2024-11-11,,3,1.92,11807.0,106272404964.0,Microinversor_4
Wilkne,2024-11-11,,4,1.926,11808.0,106272404964.0,Microinversor_4
Wilkne,2023-05-14,,1,1.694,11809.0,106272403152.0,Microinversor_2
Wilkne,2023-05-14,,2,1.703,11810.0,106272403152.0,Microinversor_2
Wilkne,2023-05-14,,3,1.699,11811.0,106272403152.0,Microinversor_2
Wilkne,2023-05-14,,4,1.709,11812.0,106272403152.0,Microinversor_2
Wilkne,2023-05-14,,1,1.71,11813.0,106272403916.0,Microinversor_3
Wilkne,2023-05-14,,2,1.708,11814.0,106272403916.0,Microinversor_3
Wilkne,2023-05-14,,3,1.691,11815.0,106272403916.0,Microinversor_3
Wilkne,2023-05-14,,4,1.719,11816.0,106272403916.0,Microinversor_3
Wilkne,2023-05-14,,1,0.012,11817.0,116191966583.0,Microinversor_5
Wilkne,2023-05-14,,2,1.84,11818.0,116191966583.0,Microinversor_5
Wilkne,2023-05-14,,3,1.824,11819.0,116191966583.0,Microinversor_5
Wilkne,2023-05-14,,4,1.84,11820.0,116191966583.0,Microinversor_5
Wilkne,2022-04-23,,1,1.729,11821.0,106272403152.0,Microinversor_2
Wilkne,2022-04-23,,2,1.723,11822.0,106272403152.0,Microinversor_2
Wilkne,2022-04-23,,3,1.715,11823.0,106272403152.0,Microinversor_2
Wilkne,2022-04-23,,4,1.716,11824.0,106272403152.0,Microinversor_2
Wilkne,2022-04-23,,1,1.724,11825.0,106272403916.0,Microinversor_3
Wilkne,2022-04-23,,2,1.719,11826.0,106272403916.0,Microinversor_3
Wilkne,2022-04-23,,3,1.712,11827.0,106272403916.0,Microinversor_3
Wilkne,2022-04-23,,4,1.749,11828.0,106272403916.0,Microinversor_3
Wilkne,2022-04-23,,1,0.0,11829.0,116191966583.0,Microinversor_5
Wilkne,2022-04-23,,2,0.0,11830.0,116191966583.0,Microinversor_5
Wilkne,2022-04-23,,3,1.677,11831.0,116191966583.0,Microinversor_5
Wilkne,2022-04-23,,4,1.691,11832.0,116191966583.0,Microinversor_5
Wilkne,2023-02-09,,1,2.146,11833.0,106272403152.0,Microinversor_2
Wilkne,2023-02-09,,2,2.138,11834.0,106272403152.0,Microinversor_2
Wilkne,2023-02-09,,3,2.134,11835.0,106272403152.0,Microinversor_2
Wilkne,2023-02-09,,4,2.151,11836.0,106272403152.0,Microinversor_2
Wilkne,2023-02-09,,1,2.143,11837.0,106272403916.0,Microinversor_3
Wilkne,2023-02-09,,2,2.141,11838.0,106272403916.0,Microinversor_3
Wilkne,2023-02-09,,3,2.116,11839.0,106272403916.0,Microinversor_3
Wilkne,2023-02-09,,4,2.174,11840.0,106272403916.0,Microinversor_3
Wilkne,2023-02-09,,1,0.013,11841.0,106272404964.0,Microinversor_4
Wilkne,2023-02-09,,2,1.94,11842.0,106272404964.0,Microinversor_4
Wilkne,2023-02-09,,3,1.913,11843.0,106272404964.0,Microinversor_4
Wilkne,2023-02-09,,4,1.931,11844.0,106272404964.0,Microinversor_4
Wilkne,2023-05-28,,1,1.996,11845.0,106272403152.0,Microinversor_2
Wilkne,2023-05-28,,2,2.001,11846.0,106272403152.0,Microinversor_2
Wilkne,2023-05-28,,3,1.991,11847.0,106272403152.0,Microinversor_2
Wilkne,2023-05-28,,4,2.005,11848.0,106272403152.0,Microinversor_2
Wilkne,2023-05-28,,1,2.011,11849.0,106272403916.0,Microinversor_3
Wilkne,2023-05-28,,2,2.006,11850.0,106272403916.0,Microinversor_3
Wilkne,2023-05-28,,3,1.993,11851.0,106272403916.0,Microinversor_3
Wilkne,2023-05-28,,4,2.028,11852.0,106272403916.0,Microinversor_3
Wilkne,2023-05-28,,1,0.013,11853.0,116191966583.0,Microinversor_5
Wilkne,2023-05-28,,2,2.222,11854.0,116191966583.0,Microinversor_5
Wilkne,2023-05-28,,3,2.204,11855.0,116191966583.0,Microinversor_5
Wilkne,2023-05-28,,4,2.233,11856.0,116191966583.0,Microinversor_5
Wilkne,2022-03-16,,1,1.735,11857.0,106272403152.0,Microinversor_2
Wilkne,2022-03-16,,2,1.735,11858.0,106272403152.0,Microinversor_2
Wilkne,2022-03-16,,3,1.729,11859.0,106272403152.0,Microinversor_2
Wilkne,2022-03-16,,4,1.743,11860.0,106272403152.0,Microinversor_2
Wilkne,2022-03-16,,1,1.72,11861.0,106272403916.0,Microinversor_3
Wilkne,2022-03-16,,2,1.729,11862.0,106272403916.0,Microinversor_3
Wilkne,2022-03-16,,3,1.704,11863.0,106272403916.0,Microinversor_3
Wilkne,2022-03-16,,4,1.746,11864.0,106272403916.0,Microinversor_3
Wilkne,2022-03-16,,1,0.0,11865.0,116191966583.0,Microinversor_5
Wilkne,2022-03-16,,2,0.0,11866.0,116191966583.0,Microinversor_5
Wilkne,2022-03-16,,3,1.658,11867.0,116191966583.0,Microinversor_5
Wilkne,2022-03-16,,4,1.678,11868.0,116191966583.0,Microinversor_5
Wilkne,2023-02-21,,1,1.953,11869.0,106272403152.0,Microinversor_2
Wilkne,2023-02-21,,2,1.947,11870.0,106272403152.0,Microinversor_2
Wilkne,2023-02-21,,3,1.946,11871.0,106272403152.0,Microinversor_2
Wilkne,2023-02-21,,4,1.966,11872.0,106272403152.0,Microinversor_2
Wilkne,2023-02-21,,1,1.968,11873.0,106272403916.0,Microinversor_3
Wilkne,2023-02-21,,2,1.967,11874.0,106272403916.0,Microinversor_3
Wilkne,2023-02-21,,3,1.941,11875.0,106272403916.0,Microinversor_3
Wilkne,2023-02-21,,4,1.99,11876.0,106272403916.0,Microinversor_3
Wilkne,2023-02-21,,1,0.013,11877.0,106272404964.0,Microinversor_4
Wilkne,2023-02-21,,2,1.882,11878.0,106272404964.0,Microinversor_4
Wilkne,2023-02-21,,3,1.842,11879.0,106272404964.0,Microinversor_4
Wilkne,2023-02-21,,4,1.864,11880.0,106272404964.0,Microinversor_4
Wilkne,2022-03-02,,1,2.191,11881.0,106272403152.0,Microinversor_2
Wilkne,2022-03-02,,2,2.183,11882.0,106272403152.0,Microinversor_2
Wilkne,2022-03-02,,3,2.18,11883.0,106272403152.0,Microinversor_2
Wilkne,2022-03-02,,4,2.187,11884.0,106272403152.0,Microinversor_2
Wilkne,2022-03-02,,1,2.195,11885.0,106272403916.0,Microinversor_3
Wilkne,2022-03-02,,2,2.193,11886.0,106272403916.0,Microinversor_3
Wilkne,2022-03-02,,3,2.174,11887.0,106272403916.0,Microinversor_3
Wilkne,2022-03-02,,4,2.217,11888.0,106272403916.0,Microinversor_3
Wilkne,2022-03-02,,1,0.0,11889.0,116191966583.0,Microinversor_5
Wilkne,2022-03-02,,2,0.0,11890.0,116191966583.0,Microinversor_5
Wilkne,2022-03-02,,3,2.065,11891.0,116191966583.0,Microinversor_5
Wilkne,2022-03-02,,4,2.075,11892.0,116191966583.0,Microinversor_5
Wilkne,2024-08-30,,1,2.137,11893.0,106272403152.0,Microinversor_2
Wilkne,2024-08-30,,2,2.114,11894.0,106272403152.0,Microinversor_2
Wilkne,2024-08-30,,3,2.094,11895.0,106272403152.0,Microinversor_2
Wilkne,2024-08-30,,4,2.112,11896.0,106272403152.0,Microinversor_2
Wilkne,2024-08-30,,1,2.079,11897.0,106272403916.0,Microinversor_3
Wilkne,2024-08-30,,2,2.081,11898.0,106272403916.0,Microinversor_3
Wilkne,2024-08-30,,3,2.081,11899.0,106272403916.0,Microinversor_3
Wilkne,2024-08-30,,4,2.133,11900.0,106272403916.0,Microinversor_3
Wilkne,2024-08-30,,1,0.012,11901.0,106272404964.0,Microinversor_4
Wilkne,2024-08-30,,2,2.217,11902.0,106272404964.0,Microinversor_4
Wilkne,2024-08-30,,3,2.207,11903.0,106272404964.0,Microinversor_4
Wilkne,2024-08-30,,4,2.255,11904.0,106272404964.0,Microinversor_4
Wilkne,2024-01-14,,1,2.336,11905.0,106272403152.0,Microinversor_2
Wilkne,2024-01-14,,2,2.349,11906.0,106272403152.0,Microinversor_2
Wilkne,2024-01-14,,3,2.352,11907.0,106272403152.0,Microinversor_2
Wilkne,2024-01-14,,4,2.382,11908.0,106272403152.0,Microinversor_2
Wilkne,2024-01-14,,1,2.372,11909.0,106272403916.0,Microinversor_3
Wilkne,2024-01-14,,2,2.377,11910.0,106272403916.0,Microinversor_3
Wilkne,2024-01-14,,3,2.334,11911.0,106272403916.0,Microinversor_3
Wilkne,2024-01-14,,4,2.378,11912.0,106272403916.0,Microinversor_3
Wilkne,2024-01-14,,1,0.012,11913.0,106272404964.0,Microinversor_4
Wilkne,2024-01-14,,2,2.253,11914.0,106272404964.0,Microinversor_4
Wilkne,2024-01-14,,3,2.188,11915.0,106272404964.0,Microinversor_4
Wilkne,2024-01-14,,4,2.223,11916.0,106272404964.0,Microinversor_4
Wilkne,2024-08-24,,1,1.468,11917.0,106272403152.0,Microinversor_2
Wilkne,2024-08-24,,2,1.461,11918.0,106272403152.0,Microinversor_2
Wilkne,2024-08-24,,3,1.446,11919.0,106272403152.0,Microinversor_2
Wilkne,2024-08-24,,4,1.46,11920.0,106272403152.0,Microinversor_2
Wilkne,2024-08-24,,1,1.434,11921.0,106272403916.0,Microinversor_3
Wilkne,2024-08-24,,2,1.438,11922.0,106272403916.0,Microinversor_3
Wilkne,2024-08-24,,3,1.433,11923.0,106272403916.0,Microinversor_3
Wilkne,2024-08-24,,4,1.47,11924.0,106272403916.0,Microinversor_3
Wilkne,2024-08-24,,1,0.011,11925.0,106272404964.0,Microinversor_4
Wilkne,2024-08-24,,2,1.45,11926.0,106272404964.0,Microinversor_4
Wilkne,2024-08-24,,3,1.451,11927.0,106272404964.0,Microinversor_4
Wilkne,2024-08-24,,4,1.471,11928.0,106272404964.0,Microinversor_4
Wilkne,2024-06-09,,1,1.653,11929.0,106272403152.0,Microinversor_2
Wilkne,2024-06-09,,2,1.662,11930.0,106272403152.0,Microinversor_2
Wilkne,2024-06-09,,3,1.651,11931.0,106272403152.0,Microinversor_2
Wilkne,2024-06-09,,4,1.658,11932.0,106272403152.0,Microinversor_2
Wilkne,2024-06-09,,1,1.661,11933.0,106272403916.0,Microinversor_3
Wilkne,2024-06-09,,2,1.648,11934.0,106272403916.0,Microinversor_3
Wilkne,2024-06-09,,3,1.648,11935.0,106272403916.0,Microinversor_3
Wilkne,2024-06-09,,4,1.674,11936.0,106272403916.0,Microinversor_3
Wilkne,2024-06-09,,1,0.011,11937.0,106272404964.0,Microinversor_4
Wilkne,2024-06-09,,2,1.84,11938.0,106272404964.0,Microinversor_4
Wilkne,2024-06-09,,3,1.852,11939.0,106272404964.0,Microinversor_4
Wilkne,2024-06-09,,4,1.875,11940.0,106272404964.0,Microinversor_4
Wilkne,2024-06-21,,1,1.729,11941.0,106272403152.0,Microinversor_2
Wilkne,2024-06-21,,2,1.739,11942.0,106272403152.0,Microinversor_2
Wilkne,2024-06-21,,3,1.727,11943.0,106272403152.0,Microinversor_2
Wilkne,2024-06-21,,4,1.734,11944.0,106272403152.0,Microinversor_2
Wilkne,2024-06-21,,1,1.738,11945.0,106272403916.0,Microinversor_3
Wilkne,2024-06-21,,2,1.731,11946.0,106272403916.0,Microinversor_3
Wilkne,2024-06-21,,3,1.725,11947.0,106272403916.0,Microinversor_3
Wilkne,2024-06-21,,4,1.752,11948.0,106272403916.0,Microinversor_3
Wilkne,2024-06-21,,1,0.012,11949.0,106272404964.0,Microinversor_4
Wilkne,2024-06-21,,2,1.941,11950.0,106272404964.0,Microinversor_4
Wilkne,2024-06-21,,3,1.938,11951.0,106272404964.0,Microinversor_4
Wilkne,2024-06-21,,4,1.969,11952.0,106272404964.0,Microinversor_4
Wilkne,2024-01-28,,1,2.028,11953.0,106272403152.0,Microinversor_2
Wilkne,2024-01-28,,2,2.037,11954.0,106272403152.0,Microinversor_2
Wilkne,2024-01-28,,3,2.038,11955.0,106272403152.0,Microinversor_2
Wilkne,2024-01-28,,4,2.07,11956.0,106272403152.0,Microinversor_2
Wilkne,2024-01-28,,1,2.059,11957.0,106272403916.0,Microinversor_3
Wilkne,2024-01-28,,2,2.059,11958.0,106272403916.0,Microinversor_3
Wilkne,2024-01-28,,3,2.026,11959.0,106272403916.0,Microinversor_3
Wilkne,2024-01-28,,4,2.07,11960.0,106272403916.0,Microinversor_3
Wilkne,2024-01-28,,1,0.012,11961.0,106272404964.0,Microinversor_4
Wilkne,2024-01-28,,2,1.969,11962.0,106272404964.0,Microinversor_4
Wilkne,2024-01-28,,3,1.923,11963.0,106272404964.0,Microinversor_4
Wilkne,2024-01-28,,4,1.956,11964.0,106272404964.0,Microinversor_4
Wilkne,2024-08-18,,1,2.178,11965.0,106272403152.0,Microinversor_2
Wilkne,2024-08-18,,2,2.159,11966.0,106272403152.0,Microinversor_2
Wilkne,2024-08-18,,3,2.142,11967.0,106272403152.0,Microinversor_2
Wilkne,2024-08-18,,4,2.158,11968.0,106272403152.0,Microinversor_2
Wilkne,2024-08-18,,1,2.141,11969.0,106272403916.0,Microinversor_3
Wilkne,2024-08-18,,2,2.139,11970.0,106272403916.0,Microinversor_3
Wilkne,2024-08-18,,3,2.137,11971.0,106272403916.0,Microinversor_3
Wilkne,2024-08-18,,4,2.192,11972.0,106272403916.0,Microinversor_3
Wilkne,2024-08-18,,1,0.013,11973.0,106272404964.0,Microinversor_4
Wilkne,2024-08-18,,2,2.336,11974.0,106272404964.0,Microinversor_4
Wilkne,2024-08-18,,3,2.323,11975.0,106272404964.0,Microinversor_4
Wilkne,2024-08-18,,4,2.376,11976.0,106272404964.0,Microinversor_4
Wilkne,2023-12-18,,1,1.474,11977.0,106272403152.0,Microinversor_2
Wilkne,2023-12-18,,2,1.49,11978.0,106272403152.0,Microinversor_2
Wilkne,2023-12-18,,3,1.489,11979.0,106272403152.0,Microinversor_2
Wilkne,2023-12-18,,4,1.507,11980.0,106272403152.0,Microinversor_2
Wilkne,2023-12-18,,1,1.499,11981.0,106272403916.0,Microinversor_3
Wilkne,2023-12-18,,2,1.495,11982.0,106272403916.0,Microinversor_3
Wilkne,2023-12-18,,3,1.476,11983.0,106272403916.0,Microinversor_3
Wilkne,2023-12-18,,4,1.506,11984.0,106272403916.0,Microinversor_3
Wilkne,2023-12-18,,1,0.011,11985.0,116191966583.0,Microinversor_5
Wilkne,2023-12-18,,2,1.452,11986.0,116191966583.0,Microinversor_5
Wilkne,2023-12-18,,3,1.446,11987.0,116191966583.0,Microinversor_5
Wilkne,2023-12-18,,4,1.448,11988.0,116191966583.0,Microinversor_5
Wilkne,2023-12-30,,1,2.263,11989.0,106272403152.0,Microinversor_2
Wilkne,2023-12-30,,2,2.27,11990.0,106272403152.0,Microinversor_2
Wilkne,2023-12-30,,3,2.276,11991.0,106272403152.0,Microinversor_2
Wilkne,2023-12-30,,4,2.306,11992.0,106272403152.0,Microinversor_2
Wilkne,2023-12-30,,1,2.285,11993.0,106272403916.0,Microinversor_3
Wilkne,2023-12-30,,2,2.285,11994.0,106272403916.0,Microinversor_3
Wilkne,2023-12-30,,3,2.242,11995.0,106272403916.0,Microinversor_3
Wilkne,2023-12-30,,4,2.298,11996.0,106272403916.0,Microinversor_3
Wilkne,2023-12-30,,1,0.013,11997.0,116191966583.0,Microinversor_5
Wilkne,2023-12-30,,2,2.246,11998.0,116191966583.0,Microinversor_5
Wilkne,2023-12-30,,3,2.193,11999.0,116191966583.0,Microinversor_5
Wilkne,2023-12-30,,4,2.226,12000.0,116191966583.0,Microinversor_5
Wilkne,2023-12-24,,1,2.568,12001.0,106272403152.0,Microinversor_2
Wilkne,2023-12-24,,2,2.557,12002.0,106272403152.0,Microinversor_2
Wilkne,2023-12-24,,3,2.56,12003.0,106272403152.0,Microinversor_2
Wilkne,2023-12-24,,4,2.591,12004.0,106272403152.0,Microinversor_2
Wilkne,2023-12-24,,1,2.547,12005.0,106272403916.0,Microinversor_3
Wilkne,2023-12-24,,2,2.547,12006.0,106272403916.0,Microinversor_3
Wilkne,2023-12-24,,3,2.494,12007.0,106272403916.0,Microinversor_3
Wilkne,2023-12-24,,4,2.59,12008.0,106272403916.0,Microinversor_3
Wilkne,2023-12-24,,1,0.014,12009.0,116191966583.0,Microinversor_5
Wilkne,2023-12-24,,2,2.398,12010.0,116191966583.0,Microinversor_5
Wilkne,2023-12-24,,3,2.353,12011.0,116191966583.0,Microinversor_5
Wilkne,2023-12-24,,4,2.392,12012.0,116191966583.0,Microinversor_5
Wilkne,2024-03-11,,1,2.13,12013.0,106272403152.0,Microinversor_2
Wilkne,2024-03-11,,2,2.136,12014.0,106272403152.0,Microinversor_2
Wilkne,2024-03-11,,3,2.137,12015.0,106272403152.0,Microinversor_2
Wilkne,2024-03-11,,4,2.162,12016.0,106272403152.0,Microinversor_2
Wilkne,2024-03-11,,1,2.157,12017.0,106272403916.0,Microinversor_3
Wilkne,2024-03-11,,2,2.156,12018.0,106272403916.0,Microinversor_3
Wilkne,2024-03-11,,3,2.122,12019.0,106272403916.0,Microinversor_3
Wilkne,2024-03-11,,4,2.174,12020.0,106272403916.0,Microinversor_3
Wilkne,2024-03-11,,1,0.013,12021.0,106272404964.0,Microinversor_4
Wilkne,2024-03-11,,2,2.206,12022.0,106272404964.0,Microinversor_4
Wilkne,2024-03-11,,3,2.139,12023.0,106272404964.0,Microinversor_4
Wilkne,2024-03-11,,4,2.191,12024.0,106272404964.0,Microinversor_4
Wilkne,2025-02-26,,1,2.11,12025.0,106272403152.0,Microinversor_2
Wilkne,2025-02-26,,2,2.102,12026.0,106272403152.0,Microinversor_2
Wilkne,2025-02-26,,3,2.093,12027.0,106272403152.0,Microinversor_2
Wilkne,2025-02-26,,4,2.117,12028.0,106272403152.0,Microinversor_2
Wilkne,2025-02-26,,1,2.112,12029.0,106272403916.0,Microinversor_3
Wilkne,2025-02-26,,2,2.108,12030.0,106272403916.0,Microinversor_3
Wilkne,2025-02-26,,3,2.078,12031.0,106272403916.0,Microinversor_3
Wilkne,2025-02-26,,4,2.15,12032.0,106272403916.0,Microinversor_3
Wilkne,2025-02-26,,1,0.003,12033.0,106272404964.0,Microinversor_4
Wilkne,2025-02-26,,2,0.177,12034.0,106272404964.0,Microinversor_4
Wilkne,2025-02-26,,3,0.171,12035.0,106272404964.0,Microinversor_4
Wilkne,2025-02-26,,4,0.17,12036.0,106272404964.0,Microinversor_4
Wilkne,2024-04-18,,1,1.939,12037.0,106272403152.0,Microinversor_2
Wilkne,2024-04-18,,2,1.948,12038.0,106272403152.0,Microinversor_2
Wilkne,2024-04-18,,3,1.945,12039.0,106272403152.0,Microinversor_2
Wilkne,2024-04-18,,4,1.965,12040.0,106272403152.0,Microinversor_2
Wilkne,2024-04-18,,1,1.965,12041.0,106272403916.0,Microinversor_3
Wilkne,2024-04-18,,2,1.962,12042.0,106272403916.0,Microinversor_3
Wilkne,2024-04-18,,3,1.94,12043.0,106272403916.0,Microinversor_3
Wilkne,2024-04-18,,4,1.973,12044.0,106272403916.0,Microinversor_3
Wilkne,2024-04-18,,1,0.012,12045.0,106272404964.0,Microinversor_4
Wilkne,2024-04-18,,2,1.974,12046.0,106272404964.0,Microinversor_4
Wilkne,2024-04-18,,3,1.946,12047.0,106272404964.0,Microinversor_4
Wilkne,2024-04-18,,4,1.983,12048.0,106272404964.0,Microinversor_4
Wilkne,2024-03-05,,1,1.396,12049.0,106272403152.0,Microinversor_2
Wilkne,2024-03-05,,2,1.393,12050.0,106272403152.0,Microinversor_2
Wilkne,2024-03-05,,3,1.391,12051.0,106272403152.0,Microinversor_2
Wilkne,2024-03-05,,4,1.398,12052.0,106272403152.0,Microinversor_2
Wilkne,2024-03-05,,1,1.395,12053.0,106272403916.0,Microinversor_3
Wilkne,2024-03-05,,2,1.387,12054.0,106272403916.0,Microinversor_3
Wilkne,2024-03-05,,3,1.372,12055.0,106272403916.0,Microinversor_3
Wilkne,2024-03-05,,4,1.414,12056.0,106272403916.0,Microinversor_3
Wilkne,2024-03-05,,1,0.011,12057.0,106272404964.0,Microinversor_4
Wilkne,2024-03-05,,2,1.333,12058.0,106272404964.0,Microinversor_4
Wilkne,2024-03-05,,3,1.316,12059.0,106272404964.0,Microinversor_4
Wilkne,2024-03-05,,4,1.331,12060.0,106272404964.0,Microinversor_4
Wilkne,2024-04-24,,1,2.216,12061.0,106272403152.0,Microinversor_2
Wilkne,2024-04-24,,2,2.213,12062.0,106272403152.0,Microinversor_2
Wilkne,2024-04-24,,3,2.201,12063.0,106272403152.0,Microinversor_2
Wilkne,2024-04-24,,4,2.217,12064.0,106272403152.0,Microinversor_2
Wilkne,2024-04-24,,1,2.228,12065.0,106272403916.0,Microinversor_3
Wilkne,2024-04-24,,2,2.218,12066.0,106272403916.0,Microinversor_3
Wilkne,2024-04-24,,3,2.205,12067.0,106272403916.0,Microinversor_3
Wilkne,2024-04-24,,4,2.25,12068.0,106272403916.0,Microinversor_3
Wilkne,2024-04-24,,1,0.013,12069.0,106272404964.0,Microinversor_4
Wilkne,2024-04-24,,2,2.352,12070.0,106272404964.0,Microinversor_4
Wilkne,2024-04-24,,3,2.331,12071.0,106272404964.0,Microinversor_4
Wilkne,2024-04-24,,4,2.386,12072.0,106272404964.0,Microinversor_4
Wilkne,2024-04-30,,1,1.839,12073.0,106272403152.0,Microinversor_2
Wilkne,2024-04-30,,2,1.841,12074.0,106272403152.0,Microinversor_2
Wilkne,2024-04-30,,3,1.835,12075.0,106272403152.0,Microinversor_2
Wilkne,2024-04-30,,4,1.851,12076.0,106272403152.0,Microinversor_2
Wilkne,2024-04-30,,1,1.854,12077.0,106272403916.0,Microinversor_3
Wilkne,2024-04-30,,2,1.846,12078.0,106272403916.0,Microinversor_3
Wilkne,2024-04-30,,3,1.833,12079.0,106272403916.0,Microinversor_3
Wilkne,2024-04-30,,4,1.868,12080.0,106272403916.0,Microinversor_3
Wilkne,2024-04-30,,1,0.012,12081.0,106272404964.0,Microinversor_4
Wilkne,2024-04-30,,2,1.924,12082.0,106272404964.0,Microinversor_4
Wilkne,2024-04-30,,3,1.914,12083.0,106272404964.0,Microinversor_4
Wilkne,2024-04-30,,4,1.947,12084.0,106272404964.0,Microinversor_4
Wilkne,2023-10-09,,1,2.217,12085.0,106272403152.0,Microinversor_2
Wilkne,2023-10-09,,2,2.193,12086.0,106272403152.0,Microinversor_2
Wilkne,2023-10-09,,3,2.192,12087.0,106272403152.0,Microinversor_2
Wilkne,2023-10-09,,4,2.224,12088.0,106272403152.0,Microinversor_2
Wilkne,2023-10-09,,1,2.193,12089.0,106272403916.0,Microinversor_3
Wilkne,2023-10-09,,2,2.195,12090.0,106272403916.0,Microinversor_3
Wilkne,2023-10-09,,3,2.162,12091.0,106272403916.0,Microinversor_3
Wilkne,2023-10-09,,4,2.221,12092.0,106272403916.0,Microinversor_3
Wilkne,2023-10-09,,1,0.013,12093.0,116191966583.0,Microinversor_5
Wilkne,2023-10-09,,2,2.158,12094.0,116191966583.0,Microinversor_5
Wilkne,2023-10-09,,3,2.123,12095.0,116191966583.0,Microinversor_5
Wilkne,2023-10-09,,4,2.141,12096.0,116191966583.0,Microinversor_5
Wilkne,2022-11-02,,1,2.269,12097.0,106272403152.0,Microinversor_2
Wilkne,2022-11-02,,2,2.259,12098.0,106272403152.0,Microinversor_2
